"""grupodeatributos""","CodSap","DesProductoSap","UnidadMedidaBase","CodProducto","Txt Grupo articulo","CodGrupoArticulo","CodUnidadNegocio","CodJerq01","CodMarca","DesMarca","CodigoNegocio","DesNegocio","CodAtributo1","DesAtributo1","CodAtributo2","DesAtributo2","CodAtributo3","DesAtributo3","PeticionBorrado","TipoEAN","CodEAN13","CodCUC","DescripcionCUC","CodCUCTono","DescripcionCUCTono","CodLinea","DesLinea","CodJerq02","DesJerq02","CodCategoria","DesCategoria","CodSubcategoria","DesSubcategoria","CodTipo","DesTipo","CodSubtipo","DesSubtipo","CodProductoGenerico","DesProductoGenerico","CodProductoSuperGenerico","DesProductoSuperGenerico","Largo","Ancho","Volumen","PesoBruto","Alto","Unidad Longitud","Unidad de Volumen","Unidad De Peso","CodClaseMKT","AplicacionLugarUso","Beneficio","DesCaracteristicaBulk","EdadObjetivo","FamiliaFragancia","Gama","GrupoProductoAC","Mercado","PresentacionEnvase","Sexo","SexoEdadObjetivo","TeoriaColor","TipoEstuche","TipoPielCabello","Tipo de Producto","ContenidoNeto","UmContenido","AcabadoAccessorios","AcabadoCajaReloj","AcabadoLuna","Adicional","CaracteristicasTirasAsas","CaracteristicasBijouterie","CierreComplementos","ClasificacionProductos","ColorCorrea","ColorLuna","ColorMarco","ColorTono","ColorTonoCajaReloj","DetalleCaja","DetalleEspecifi","DetalleProducto","DetalleSuela","DetalleBrazo","DetalleMarcoLentes","DialAcabado","ColorReloj","DisenoComplementos","TipoEstampado","EstiloAccesorio","EstiloRopa","FormaCaja","GrosorBrazo","GrupoProductosHogar","InsumoCajaReloj","InsumoMaterialPrimario","InsumoComplementario","MaterialCajaReloj","ModeloLentes","Niveles","NombreGenericoAccesorio","NombreGenerico","OcasionUsoAccesorio","OcasionUsoRopa","OrigenAccesorio","TipoPlaneacion","Posicionamiento","PresentacionForma","RotulosFila","SubtipoProdHogar","SubtipoProdComplementos","TallaTamano","Tema","Tematico","TipoLuna","TipoMaterial","TipoMaterialRopaCalzado","TipoMaterialBrazoLente","TipoTirasAsas","Tipologiareloj","TirasAsas","versatilidad"
"SAP","210092027","FI LOVE & LUCK CHIC EST C+A","Unidad","P0596047281","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505488404","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","505","NI#AS","488","TWEENS","404","ESTUCHE ARETES+COLLAR/ORO CON","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092028","FI LOVE ANGEL CHIC EST C+A","Unidad","P0596047282","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505488404","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","505","NI#AS","488","TWEENS","404","ESTUCHE ARETES+COLLAR/ORO CON","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092030","FI POODLE CHIC EST C+A","Unidad","P0596047284","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505488416","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE ARETES+COLLAR/PLATA CON EPOXICO","21","BIJOUTERIE","505","NI#AS","488","TWEENS","416","ESTUCHE ARETES+COLLAR/PLATA CO","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092035","FI PRINCESS FUN EST ARE X4","Unidad","P0596047289","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505107556","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE OTROS/PLATA","21","BIJOUTERIE","505","NI#AS","107","TWEENS","556","ESTUCHE OTROS/PLATA","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092036","FI TINI LADY EST ARE X4","Unidad","P0596047290","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505107555","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE OTROS/ORO","21","BIJOUTERIE","505","NI#AS","107","TWEENS","555","ESTUCHE OTROS/ORO","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092037","FI BAMBINA AMORE EST C+A","Unidad","P0596047291","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505488404","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","505","NI#AS","488","TWEENS","404","ESTUCHE ARETES+COLLAR/ORO CON","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092038","FI GOLDEN BUTTERFLY EST C+A","Unidad","P0596047292","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505488404","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","505","NI#AS","488","TWEENS","404","ESTUCHE ARETES+COLLAR/ORO CON","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092040","FI RAIN FALLS EST C+A","Unidad","P0596047229","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488405","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CUENTAS/PIEDRAS","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","405","ORO CON CUENTAS/PIEDRAS","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092042","FI LADYBUG MAGIC EST C+A","Unidad","P0596047231","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488404","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","404","ORO CON CRISTALES","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091968","FI MYST EST A+A","Unidad","P0595960019","020107","Otros","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165483404","BIJOUTERIE/DAMAS/ESTUCHE ANILLO+ARETES/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","483","ESTUCHE ANILLO+ARETES","404","ORO CON CRISTALES","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091700","FI PASTELERIE EST C+A","Unidad","P0596047221","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488404","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","404","ORO CON CRISTALES","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Bijouterie","","","","","","","","","","","Femenino","","","","Estuches Otros","","","Brillante","","","","","Estuche","","","","","","Gama Azules Y Celestes","","","","","","","","","","","","","","","","","","Cristales","Piedras Facetada","","","","PASTELERIE","","","","","","","Con Poste","Estuche Mix 2: Arete-Pulsera","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210091699","FI LOTTUS FALL EST C+A","Unidad","P0596047220","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488404","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","404","ORO CON CRISTALES","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Bijouterie","","","","","","","","","","","Femenino","","","","Estuches Otros","","","Brillante","","","","","Estuche","","","","","","Morados","","","","","","","","","","","","","","","","","","Cristales","Ninguno","","","","LOTTUS","","","","","","","Pasador Francés","Estuche Mix 2: Arete-Collar","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210091384","FI SHINY PEACH EST C+A RM","Unidad","P0596047199","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488404","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","404","ORO CON CRISTALES","","","","","85.500","27.000","140.819","22.666","61.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Estuches Otros","","","Brillante","","","","","Estuche","","","","","","Naranja","","","","","","","","","","","","","","","","","","Cristales","Ninguno","","","","SHINY PEACH","","","","","","","No Aplica","Estuche Mix 2: Arete-Collar","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210091418","FI CRYSTAL FALLS EST C+A","Unidad","P0596047201","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488405","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CUENTAS/PIEDRAS","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","405","ORO CON CUENTAS/PIEDRAS","","","","","0.000","0.000","0.000","33.720","0.000","","","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Estuches Otros","","","Brillante","","","","","Estuche","","","","","","Otros","","","","","","","","","","","","","","","","","","Swarovski","Piedras Facetada","","","","CRYSTAL FALLS","","","","","","","Con Poste","Estuche Mix 2: Arete-Collar","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210092396","FI BAMBINA AMORE EST ARE X3","Unidad","P0596047303","020106","Estuches","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505107555","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE OTROS/ORO","21","BIJOUTERIE","505","NI#AS","107","TWEENS","555","ESTUCHE OTROS/ORO","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092395","FI CRYSTAL COLORS EST P+A","Unidad","P0596047302","020106","Estuches","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488404","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","404","ORO CON CRISTALES","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092455","FI PURPLE DROP C+A","Unidad","P0596047304","020106","Estuches","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165488405","BIJOUTERIE/DAMAS/ESTUCHE ARETES+COLLAR/ORO CON CUENTAS/PIEDRAS","21","BIJOUTERIE","165","DAMAS","488","ESTUCHE ARETES+COLLAR","405","ORO CON CUENTAS/PIEDRAS","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Bijouterie","","","","","","","","","","","Femenino","","","","","","","Brillante","","","","","Estuche","","","","","","Morados","","","","","","","","","","","","","","","","","","Piedras Facetada","Con Cristales","","","","BOLIVIANITA","","","","","","","Con Poste","Estuche Mix 2: Arete-Collar","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210092456","FI PURPLE DROP CHIC C+A","Unidad","P0596047305","020106","Estuches","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505488405","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE ARETES+COLLAR/ORO CON CUENTAS/PIEDRAS","21","BIJOUTERIE","505","NI#AS","488","TWEENS","405","ESTUCHE ARETES+COLLAR/ORO CON","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","Bijouterie","","","","","","","","","","","Femenino","","","","Estuches Otros","","","Brillante","","","","","Estuche","","","","","","Morados","","","","","","","","","","","","","","","","","","Piedras Facetada","Con Cristales","","","","BOLIVIANITA CHIC","","","","","","","Con Poste","Estuche Mix 2: Arete-Collar","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210091974","FI PEARL PARTY EST ARE X4","Unidad","P0596047225","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165495410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X4/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","495","ESTUCHE DE ARETES X4","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092012","FI ORGANIC GOLD EST ARE X7","Unidad","P0596047266","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165497410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X7/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","497","ESTUCHE DE ARETES X7","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092013","FI ORGANIC SILVER EST ARE X7","Unidad","P0596047267","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165497410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X7/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","497","ESTUCHE DE ARETES X7","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092015","FI SEVEN WAYS EST ARE X7","Unidad","P0596047269","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165497410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X7/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","497","ESTUCHE DE ARETES X7","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092018","FI BLUE MYRCELA EST ARE X4","Unidad","P0596047272","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165495410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X4/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","495","ESTUCHE DE ARETES X4","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092019","FI MYRCELA EST ARE X4","Unidad","P0596047273","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165495410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X4/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","495","ESTUCHE DE ARETES X4","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092020","FI TWO TONE DREAMS EST ARE X2","Unidad","P0596047274","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165493410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X2/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","493","ESTUCHE DE ARETES X2","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092021","FI FALL IN LOVE EST ARE X3","Unidad","P0596047275","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165494410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X3/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","494","ESTUCHE DE ARETES X3","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092022","FI NIGHT RAIN EST ARE X3","Unidad","P0596047276","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165494410","BIJOUTERIE/DAMAS/ESTUCHE DE ARETES X3/OTROS BA#OS CON CUALQUIER INSU","21","BIJOUTERIE","165","DAMAS","494","ESTUCHE DE ARETES X3","410","OTROS BA#OS CON CUALQUIER INSU","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092031","FI ZOOTOPIA EST ARE X7","Unidad","P0596047285","020106","Estuches","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021505497416","BIJOUTERIE/NI#AS/TWEENS/ESTUCHE DE ARETES X7/PLATA CON EPOXICO","21","BIJOUTERIE","505","NI#AS","497","TWEENS","416","ESTUCHE DE ARETES X7/PLATA CON","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
