"grupodeatributos","codsap","desproductosap","unidadmedidabase","codproducto","codgrupoarticulo","desgrupoarticulo","codunidadnegocio","codjerq01","codmarca","desmarca","codigonegocio","desnegocio","codatributo1","desatributo1","codatributo2","desatributo2","codatributo3","desatributo3","peticionborrado","tipoean","codean13","codcuc","descripcioncuc","codcuctono","descripcioncuctono","codlinea","deslinea","codjerq02","desjerq02","codcategoria","descategoria","codsubcategoria","dessubcategoria","codtipo","destipo","codsubtipo","dessubtipo","codproductogenerico","desproductogenerico","codproductosupergenerico","desproductosupergenerico","largo","ancho","Volumen","pesobruto","alto","unidadlongitud","unidadvolumen","unidadpeso","codclasemkt","aplicacionlugaruso","beneficio","descaracteristicabulk","edadobjetivo","familiafragancia","gama","grupoproductoac","mercado","presentacionenvase","sexo","sexoedadobjetivo","teoriacolor","tipoestuche","tipopielcabello","tipoproducto","contenidoneto","umcontenido","acabadoaccessorios","acabadocajareloj","acabadoluna","adicional","caracteristicastirasasas","caracteristicasbijouterie","cierrecomplementos","clasificacionproductos","colorcorrea","colorluna","colormarco","colortono","colortonocajareloj","detallecaja","detalleespecifi","detalleproducto","detallesuela","detallebrazo","detallemarcolentes","dialacabado","colorreloj","disenocomplementos","tipoestampado","estiloaccesorio","estiloropa","formacaja","grosorbrazo","GrupoProductosHogar","insumocajareloj","insumomaterialprimario","insumocomplementario","materialcajareloj","modelolentes","niveles","nombregenericoaccesorio","nombregenerico","ocasionusoaccesorio","ocasionusoropa","origenaccesorio","tipoplaneacion","posicionamiento","presentacionforma","rotulosfila","subtipoprodhogar","subtipoprodcomplementos","tallatamano","tema","tematico","tipoluna","tipomaterial","tipomaterialropacalzado","tipomaterialbrazolente","tipotirasasas","tipologiareloj","tirasasas","versatilidad"
"SAP","200095898","CZ FEEL PROBADOR 2ML","Unidad","P0455034003","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","200095898","CZ FEEL PROBADOR 2ML","","","","FEEL","1112048001196","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA Y O EAU DE TOILETE/PROBADOR CON PUMP 2ML","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","001","COLONIA Y O EAU DE TOILETE","196","PROBADOR CON PUMP 2ML","","","","","64.000","12.000","76.800","10.000","100.000","Milímetro","Cm3","Gramo","Fragancias","","Sin Asignar","Liquido C/Alcohol","","Chypre Frutal","","","Muestras Cosm Fragancias","Probador","Femenino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200095899","CZ FEEL PLUMA 0.9 ML","Unidad","P0455034004","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","200095899","CZ FEEL PLUMA 0.9 ML","","","","FEEL","1112048286222","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA FEMENINA/PLUMA","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","286","COLONIA FEMENINA","222","PLUMA","","","","","39.000","10.500","28.665","4.400","70.000","Milímetro","Cm3","Gramo","Fragancias","","Sin Asignar","Liquido C/Alcohol","","Chypre Frutal","","","Muestras Cosm Fragancias","Pluma","Femenino","","","Sin Asignar","","Muestra","0.9","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097275","LB SELECTMIST AMBER DEO 200ML","Unidad","P0362025002","0101","Fragancias","Cosméticos","01010100010002","01","L'BEL","0101","FRAGANCIAS","0001","FEMENINO","0002","COLONIA DE BA�O","","","","BC","7899490542595","200095516","LB SELECTMIST AMBER COL 200ML","","","","SELECT MIST AMBER","1101003013079","FRAGANCIAS/FAMILIAR BA#O/COLONIA DE BA#O/CON SPRAY","01","FRAGANCIAS","003","FAMILIAR BA#O","013","COLONIA DE BA#O","079","CON SPRAY","","","","","55.000","36.300","401.895","250.000","201.300","Milímetro","Cm3","Gramo","Fragancias","","Energizante","Liquido C/Alcohol","","Aromatica Acuosa","","","Colonia De Baño","Frasco C/Spray","Femenino","","","Sin Asignar","","Colonia De Baño","200.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097276","LB SELECTMIST GINGER DEO 200ML","Unidad","P0387025002","0101","Fragancias","Cosméticos","01010100010002","01","L'BEL","0101","FRAGANCIAS","0001","FEMENINO","0002","COLONIA DE BA�O","","","","BC","7899490542588","200095543","LB SELECTMIST GINGER COL 200ML","","","","SELECT MIST GINGER","1101003013079","FRAGANCIAS/FAMILIAR BA#O/COLONIA DE BA#O/CON SPRAY","01","FRAGANCIAS","003","FAMILIAR BA#O","013","COLONIA DE BA#O","079","CON SPRAY","","","","","55.000","36.300","401.895","250.000","201.300","Milímetro","Cm3","Gramo","Fragancias","","Energizante","Liquido C/Alcohol","","Aromatica Acuosa","","","Colonia De Baño","Frasco C/Spray","Femenino","","","Sin Asignar","","Colonia De Baño","200.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097277","LB SELEMIST PINKPEPP DEO 200ML","Unidad","P0361025002","0101","Fragancias","Cosméticos","01010100010002","01","L'BEL","0101","FRAGANCIAS","0001","FEMENINO","0002","COLONIA DE BA�O","","","","BC","7899490542571","200095512","LB SELEMIST PINKPEPP COL 200ML","","","","SELECT MIST PINK PEPPER","1101003013079","FRAGANCIAS/FAMILIAR BA#O/COLONIA DE BA#O/CON SPRAY","01","FRAGANCIAS","003","FAMILIAR BA#O","013","COLONIA DE BA#O","079","CON SPRAY","","","","","55.000","36.300","401.895","250.000","201.300","Milímetro","Cm3","Gramo","Fragancias","","Energizante","Liquido C/Alcohol","","Aromatica Acuosa","","","Colonia De Baño","Frasco C/Spray","Femenino","","","Sin Asignar","","Colonia De Baño","200.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097902","CY SWEET BLACK INTENS PROB 2ML","Unidad","P0276034002","0101","Fragancias","Cosméticos","03010100010006","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0006","MUESTRA","","","","","","200097902","CY SWEET BLACK INTENS PROB 2ML","","","","SWEET BLACK INTENSE","1112048001196","MUESTRAS COSMETICOS/FRAGANCIAS/COLONIA Y O EAU DE TOILETE/PROBADOR CON PUMP 2ML","12","MUESTRAS COSMETICOS","048","FRAGANCIAS","001","COLONIA Y O EAU DE TOILETE","196","PROBADOR CON PUMP 2ML","","","","","64.000","12.000","76.800","10.000","100.000","Milímetro","Cm3","Gramo","Fragancias","","Femeneidad","Liquido C/Alcohol","","Floral Frutal","","","Muestras Cosm Fragancias","Probador","Femenino","","","Sin Asignar","","Muestra","2.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097947","CY SWEET BLACK INTENS EDP 50ML","Unidad","P0276019010","0101","Fragancias","Cosméticos","03010100010005","03","CYZONE","0101","FRAGANCIAS","0001","FEMENINO","0005","EAU DE PARFUM","","","","","","200097947","CY SWEET BLACK INTENS EDP 50ML","","","","SWEET BLACK INTENSE","1101165001079","FRAGANCIAS/DAMAS/COLONIA Y O EAU DE TOILETE/CON SPRAY","01","FRAGANCIAS","165","DAMAS","001","COLONIA Y O EAU DE TOILETE","079","CON SPRAY","","","","","68.000","47.000","325.992","194.000","102.000","Milímetro","Cm3","Gramo","Fragancias","","Femeneidad","Liquido C/Alcohol","","Floral Frutal","","","Colonia Femeninas","Frasco C/Spray","Femenino","","","Sin Asignar","","Eau De Parfum","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200095625","ES EXPRESS SENS ROLL ON 50 ML","Unidad","P0223191001","0103","Cuidado Personal","Cosméticos","020103000400010012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0012","ROLL-ON","","","","200095625","ES EXPRESS SENS ROLL ON 50 ML","","","","EXPRESSION SENS","1304159230053","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","053","FEMENINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Emulsion","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200095629","ES ILUMINAS DESOD ROLL ON 50ML","Unidad","P0307191001","0103","Cuidado Personal","Cosméticos","020103000400010012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0012","ROLL-ON","","","","200095629","ES ILUMINAS DESOD ROLL ON 50ML","","","","ILUMINAS","1304159230053","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","053","FEMENINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Emulsion","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200095669","CY DANIGHT DESOD ROLL ON 50ML","Unidad","P0015191001","0103","Cuidado Personal","Cosméticos","030103000400010012","03","CYZONE","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0012","ROLL-ON","","","","200095669","CY DANIGHT DESOD ROLL ON 50ML","","","","DANCING NIGHT","1304159230053","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","053","FEMENINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Emulsion","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200095922","CY SWEET BLACK ROLL ON  50 ML","Unidad","P0066191001","0103","Cuidado Personal","Cosméticos","030103000400010012","03","CYZONE","0103","CUIDADO PERSONAL","0004","DESODORANTE","0001","FEMENINO","0012","ROLL-ON","","","","200095922","CY SWEET BLACK ROLL ON  50 ML","","","","SWEET BLACK","1304159230053","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/FEMENINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","053","FEMENINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Emulsion","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200096705","ES SALVAJE ABSO ROLL ON 50 ML","Unidad","P0198191001","0103","Cuidado Personal","Cosméticos","020103000400020012","02","ESIKA","0103","CUIDADO PERSONAL","0004","DESODORANTE","0002","MASCULINO","0012","ROLL-ON","","","","200096705","ES SALVAJE ABSO ROLL ON 50 ML","","","","SALVAJE ABSOLUT","1304159230056","CUIDADO PERSONAL/DESODORANTES/ROLL-ON/MASCULINOS","04","CUIDADO PERSONAL","159","DESODORANTES","230","ROLL-ON","056","MASCULINOS","","","","","48.900","48.900","266.620","82.650","111.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Emulsion","","","","","Desod. Bolilla","Roll-On","","","","","Todo Tipo De Piel","Desodorante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200095517","ES MULTICAR HIG INT 200 ML","Unidad","P0401277005","0103","Cuidado Personal","Cosméticos","020103000600010014","02","ESIKA","0103","CUIDADO PERSONAL","0006","JABON","0001","FEMENINO","0014","TUBO","","","","200095517","ES MULTICAR HIG INT 200 ML","","","","MULTICARE","1304161276253","CUIDADO PERSONAL/JABONES/JABONES INTIMOS/GEL MOUSE","04","CUIDADO PERSONAL","161","JABONES","276","JABONES INTIMOS","253","GEL MOUSE","","","","","66.000","38.500","424.347","236.000","167.000","Milímetro","Cm3","Gramo","Cuidado_Personal","","Equilibrante","Gel","","","","","Higiene Varios","Tubo","","","","","Todo Tipo De Piel","Jabon","200.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210090265","FI GOLD CHAMPAGNE PEN","Unidad","P0591344083","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165500407","BIJOUTERIE/DAMAS/PENDIENTES/ORO CON PERLAS","21","BIJOUTERIE","165","DAMAS","500","PENDIENTES","407","ORO CON PERLAS","","","","","86.000","61.000","141.642","19.988","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Colección","","","","","","Cremas","","","","","","","","","","","","","","","","","","Perlas","Ninguno","","","","GOLD CHAMPAGNE","","","","","","","Pasador Francés","Pendiente Largo","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210090285","FI DELICATE NATURE PEN GLAM","Unidad","P0591344094","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165500414","BIJOUTERIE/DAMAS/PENDIENTES/PLATA CON CRISTALES","21","BIJOUTERIE","165","DAMAS","500","PENDIENTES","414","PLATA CON CRISTALES","","","","","69.000","51.000","113.643","14.000","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Colección","","","","","","Naranja","","","","","","","","","","","","","","","","","","Cristales","Ninguno","","","","DELICATE NATURE","","","","","","","Pasador Francés","Pendiente Corto","","","No Aplica","","","","Plata","","","","","","No"
"SAP","210090286","FI DELICATE NATURE PEN","Unidad","P0591344095","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165500414","BIJOUTERIE/DAMAS/PENDIENTES/PLATA CON CRISTALES","21","BIJOUTERIE","165","DAMAS","500","PENDIENTES","414","PLATA CON CRISTALES","","","","","69.000","51.000","113.643","15.000","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Colección","","","","","","Naranja","","","","","","","","","","","","","","","","","","Cristales","Ninguno","","","","DELICATE NATURE","","","","","","","Con Poste","Pendiente Largo","","","No Aplica","","","","Plata","","","","","","No"
"SAP","210090295","FI CHAIN FLOWER PEN","Unidad","P0591344103","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165500404","BIJOUTERIE/DAMAS/PENDIENTES/ORO CON CRISTALES","21","BIJOUTERIE","165","DAMAS","500","PENDIENTES","404","ORO CON CRISTALES","","","","","38.000","38.000","36.100","8.182","25.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Estuche Coleccion","","","","","","Transparente","","","","","","","","","","","","","","","","","","Cristales","Ninguno","","","","CHAIN FLOWER","","","","","","","Pasador Francés","Pendiente Largo","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210090065","FI SPARKLING GLAM PEN","Unidad","P0591344064","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165101406","BIJOUTERIE/DAMAS/ARETES/ORO CON EPOXICO","21","BIJOUTERIE","165","DAMAS","101","ARETES","406","ORO CON EPOXICO","","","","","69.000","51.000","95.013","17.532","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Otros","","","","","","Plateado","","","","","","","","","","","","","","","","","","Esmalte","Ninguno","","","","SPARKLING GLAM","","","","","","","Pasador Francés","Pendiente Corto","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210090066","FI ROSELIGHT GLAM PEN","Unidad","P0591344065","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165101405","BIJOUTERIE/DAMAS/ARETES/ORO CON CUENTAS/PIEDRAS","21","BIJOUTERIE","165","DAMAS","101","ARETES","405","ORO CON CUENTAS/PIEDRAS","","","","","69.000","51.000","95.013","8.241","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Otros","","","","","","Rosado","","","","","","","","","","","","","","","","","","Piedras Facetada","Ninguno","","","","ROSELIGHT GLAM","","","","","","","Pasador Francés","Pendiente Corto","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210090266","FI GOLD CHAMPAGNE ARE","Unidad","P0591344084","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165101407","BIJOUTERIE/DAMAS/ARETES/ORO CON PERLAS","21","BIJOUTERIE","165","DAMAS","101","ARETES","407","ORO CON PERLAS","","","","","69.000","51.000","95.013","16.155","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Colección","","","","","","Transparente","","","","","","","","","","","","","","","","","","Cristales","Perlas","","","","GOLD CHAMPAGNE","","","","","","","Con Poste","Arete","","","No Aplica","","","","Oro","","","","","","No"
"SAP","210090287","FI DELICATE NATURE ARG","Unidad","P0591344096","020101","Aretes","Accesorios","020201","02","ESIKA","0201","BIJOUTERIE","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2021165482414","BIJOUTERIE/DAMAS/ARGOLLAS/PLATA CON CRISTALES","21","BIJOUTERIE","165","DAMAS","482","ARGOLLAS","414","PLATA CON CRISTALES","","","","","69.000","51.000","113.643","14.000","27.000","Milímetro","Cm3","Gramo","Bijouterie","","","","","","","","","","","Femenino","","","","Aretes","","","Brillante","","","","","Colección","","","","","","Naranja","","","","","","","","","","","","","","","","","","Cristales","Ninguno","","","","DELICATE NATURE","","","","","","","Con Poste","Argollas","","","No Aplica","","","","Plata","","","","","","No"
