"grupodeatributos","codsap","desnombrefantasiacatalogo","desnombreelementocatalogo","desnombrearticulocatalogo","descapacidadcatalogo","descapacidadcatalogo001","descapacidadcatalogo002","destallamedidacatalogo","desbeneficiosslogancatalogo","desfamiliaolfativacatalogo","desnombrelineacatalogo","descomentarioscatalogo","desmaestrocatalogo","destipoproductocatalogo","deshistoriaolfativatextoaprobado","desmodousotextoaprobado","destecnologiatextoaprobado","desbeneficioprincipal","desdisclaimerbeneficioprincipal","desbeneficiosecundario001","desdisclaimersecundario001","desbeneficiosecundario002","desdisclaimersecundario002","desbeneficiosecundario003","desdisclaimersecundario003","desbeneficiosecundario004","desdisclaimersecundario004","desbeneficiosecundario005","desdisclaimersecundario005"
"Comunicaciones","210076071","ES LATIDOS PUL","Pulsera","ES LATIDOS PUL","","","ESIKA BOLIVIA","","","","ES LATIDOS PUL","0","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210076104","ES BRILLANTI PUL","Pulsera","ES BRILLANTI PUL","","","ESIKA ECUADOR","","","","ES BRILLANTI PUL","0","ESIKA ECUADOR","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210076116","ES TRIFLORI PUL","Pulsera","ES TRIFLORI PUL","","","ESIKA REPUBLICA DOMINICANA","","","","ES TRIFLORI PUL","0","ESIKA REPUBLICA DOMINICANA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210076144","ES GOLDENOR ESCLAVA","Esclava","ES GOLDENOR ESCLAVA","","","ESIKA REPUBLICA DOMINICANA","","","","ES GOLDENOR ESCLAVA","0","ESIKA REPUBLICA DOMINICANA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210076151","ES OCEANIKO ESCLAVA","Esclava","ES OCEANIKO ESCLAVA","","","ESIKA REPUBLICA DOMINICANA","","","","ES OCEANIKO ESCLAVA","0","ESIKA REPUBLICA DOMINICANA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210076169","ES CUP HEART PUL","Pulsera","ES CUP HEART PUL","","","ESIKA ECUADOR","","","","Colección Cup Heart","0","ESIKA ECUADOR","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077379","ES CORALIS PUL","Pulsera","ES CORALIS PUL","","","ESIKA BOLIVIA","","","","ES CORALIS PUL","0","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077382","ES COLOR CROSS PUL","Pulsera","ES COLOR CROSS PUL","","","ESIKA MEXICO","","","","ES COLOR CROSS PUL","0","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077384","ES LLAVE DE AMOR PUL","Pulsera","ES LLAVE DE AMOR PUL","","","ESIKA ECUADOR","","BIJOUTERIE","","ES LLAVE DE AMOR PUL","0","ESIKA ECUADOR","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077386","ES ETNIK PUL","Pulsera","ES ETNIK PUL","","","ESIKA BOLIVIA","","BIJOUTERIE","","ES ETNIK PUL","0","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077387","ES TRUE COLORS PUL","Pulsera","ES TRUE COLORS PUL","","","ESIKA COSTA RICA","","BIJOUTERIE","","ES TRUE COLORS PUL","0","ESIKA COSTA RICA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077391","ES BELLADONA PUL","Pulsera","ES BELLADONA PUL","","","ESIKA VENEZUELA","","","","ES BELLADONA PUL","0","ESIKA VENEZUELA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077401","ES BALON DE ORO ESCLAVA","Esclava","ES BALON DE ORO ESCLAVA","","","ESIKA MEXICO","","","","ES BALON DE ORO ESCLAVA","0","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077416","","Pulsera atty","CY ATTY PULC13/14","","","Pulsera en metal en baño dorado con aplicaciones tipo cuero. Diámetro interno: 6 cm/ 2.4”","Pulsera en metal en baño dorado con aplicaciones tipo cuero. Diámetro interno: 6 cm/ 2.4”","","","","","CYZONE COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","210077476","ES GRAZIA PUL","Pulsera","ES GRAZIA PUL","","","ESIKA BOLIVIA","","","","ES GRAZIA PUL","0","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077486","ES BRETANIA PUL","Pulsera","ES BRETANIA PUL","","","ESIKA COSTA RICA","","","","ES BRETANIA PUL","0","ESIKA COSTA RICA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077487","ES CROCETTA PUL","Pulsera","ES CROCETTA PUL","","","ESIKA COSTA RICA","","","","ES CROCETTA PUL","0","ESIKA COSTA RICA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210077844","ES RED HEART PUL","Pulsera","ES RED HEART PUL","","","ESIKA BOLIVIA","","","","ES RED HEART PUL","0","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078810","ES VIOLETS COLL","ES VIOLETS COLL","ES VIOLETS COLL","","","ESIKA MEXICO","","BIJOUTERIE","","ES VIOLETS COLL","0","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078857","","Pulsera","ES FRESSIA STYLE PUL","","","","","","","","","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078860","ES ORQUIDEA CHIC PUL","ES ORQUIDEA CHIC PUL","ES ORQUIDEA CHIC PUL","","","ESIKA MEXICO","","","","ES ORQUIDEA CHIC PUL","0","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078861","ES BLACK DELIGHT PUL","Pulsera","ES BLACK DELIGHT PUL","","","ESIKA COLOMBIA","","","","ES BLACK DELIGHT PUL","0","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078865","","Pulsera","ES NOGALIA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078868","ES PETAL PRINT PUL","Pulsera","ES PETAL PRINT PUL","","","ESIKA COLOMBIA","","","","ES PETAL PRINT PUL","0","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078870","ES PETALLIC PUL","Pulsera","ES PETALLIC PUL","","","ESIKA MEXICO","","","","ES PETALLIC PUL","0","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078871","ES SINATRA PUL","Pulsera","ES SINATRA PUL","","","ESIKA COLOMBIA","","","","ES SINATRA PUL","0","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078875","ES VIOLETS PUL","Pulsera","ES VIOLETS PUL","","","ESIKA MEXICO","","","","ES VIOLETS PUL","0","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078880","ES MARINA TWIST PUL","Pulsera","ES MARINA TWIST PUL","","","ESIKA BOLIVIA","","","","ES MARINA TWIST PUL","0","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078882","","Pulsera","ES COCONUT PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078946","","Esclava","ES HERMES ESCLAVA","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078947","","Esclava","ES CLIOS ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078949","","Pulsera","ES LOLLY POP PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078950","","Pulsera","ES ABEJIN PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078951","","Esclava","ES BABYLON ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210078953","","Esclava","ES HELICES ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079105","","Pulsera","ES QUEENS PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079106","","Pulsera","ES SIRENNA PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079107","","Pulsera","ES LET IT BLUE PUL","","","","","","","","","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079114","","Pulsera","ES PLATA DROPS PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079116","","Pulsera","ES GOLD BOUQUET PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079119","","Pulsera","ES SHINE IN ROSE PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210079918","","Pulsera entrap","CY CHICO ENTRAP PUL","","","Material tipo cuero y gancho de metal bañado en plateado brillante.","Material tipo cuero y gancho de metal bañado en plateado brillante.","","","","","CYZONE COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","210079920","","Pulsera ivory","CY IVORY PUL","","","Metal bañado en dorado brillante y medias perlas en plástico. Medidas aprox.: diámetro: 7 cm/ 2.8”, alto: 3.5 cm/ 1.4”","Pulsera elasticada con medias perlas en base de metal dorado. Medidas aprox.: diámetro: 7 cm/ 2.8”, alto: 3.5 cm/ 1.4”","","","","","CYZONE COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","210079921","","Pulsera dazzler","CY DAZZLER PUL","","","En gamuza y metal bañado en plateado brillante y cristales. Largo aprox.: 14.6 cm / 5.7”","En gamuza y metal bañado en plateado brillante y cristales. Largo aprox.: 14.6 cm / 5.7”","","","","","CYZONE COLOMBIA","","","","","","","","","","","","","","","",""
"Comunicaciones","210080323","","Pulsera","ES SERENITÉ PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080324","","Pulsera","ES BRODERIE PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080326","","Pulsera","ES THE ROSE PUL","","","","","","","","","ESIKA REPUBLICA DOMINICANA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080328","","Pulsera","ES SINALOA PUL","","","","","","","","","ESIKA BOLIVIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080332","","Pulsera","ES FLORENTINES PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080334","","Pulsera","ES MAXIM PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080338","","Pulsera","ES FANCY CAREY PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080339","","Pulsera","ES XALAPA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080341","","Pulsera","ES NICOLAIA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080344","","Pulsera","ES COLORIZE PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080345","","Pulsera","ES NIGHT LIFE PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080346","","Pulsera","ES MIRAMAR PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080348","","Pulsera","ES NOCTURNAL PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080350","","Pulsera","ES GAZI PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080351","","Pulsera","ES MELT COLOR PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080352","","Pulsera","ES FANS COLOR PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080355","","Pulsera","ES GAUGUIN PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080356","","Pulsera","ES PICASSO PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080357","","Pulsera","ES BLACK SUN PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080358","","Pulsera","ES CORAL WAY PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080360","","Pulsera","ES AVA G PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080361","","Pulsera","ES LIZ T PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080363","","Esclava","ES SILVER CAPTAIN ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080364","","Esclava","ES CARBONO FIBER ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080365","","Esclava","ES MILLIONAIRE ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080366","","Esclava","ES INOX PLAQUE ESCLAVA","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080367","","Esclava","ES CHAIN BLACK ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080369","","Pulsera","ES PULPINA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080997","","Pulsera","ES PHORMA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080998","","Pulsera","ES HALO PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210080999","","Pulsera","ES PORT VELL PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081001","","Pulsera","ES MILÁ PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081072","","Pulsera","ES AURORA BOREAL PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081075","","Pulsera","ES MERCÉ PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081076","","Pulsera","ES PHANTASÍA PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081077","","Pulsera","ES ONIRIS PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081078","","Pulsera","ES CHAMPAGNE PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081081","","Pulsera","ES CHARLESTON PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081082","","Pulsera","ES SILVER CRYSTAL PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081083","","Pulsera","ES GIRONA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081084","","Pulsera","ES LOVENESS PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081087","","Pulsera","ES METRIX PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081090","","Pulsera","ES AUSTRALIS PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081091","","Esclava","ES GOLD STEEL ESCLAVA","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081092","","Esclava","ES LEATHER GOLD ESCLAVA","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081093","","Esclava","ES CARBONELL ESCLAVA","","","","","","","","","ESIKA VENEZUELA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081094","","Esclava","ES ACEROX ESCLAVA","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081095","","Pulsera","ES TWO TONE CROSS PUL","","","","","","","","","ESIKA PUERTO RICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081096","","Pulsera","ES LLAVE  MAGICA PUL","","","","","","","","","ESIKA MEXICO","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081097","","Pulsera","ES FUNNY BUG PUL","","","","","","","","","ESIKA VENEZUELA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081098","","Pulsera","ES TROPICAL GLAM PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081099","","Pulsera","ES ZEBRA FLOWER PUL","","","","","","","","","ESIKA CHILE","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081705","","Pulsera","ES TENTACION PUL","","","","","","","","","ESIKA CHILE","BIJOUTERIE","","","","","","","","","","","","","","",""
"Comunicaciones","210081708","","Pulsera","ES HADAR PUL","","","","","","","","","ESIKA COLOMBIA","BIJOUTERIE","","","","","","","","","","","","","","",""
